stage_event_id,application_id,stage_name,entered_at,exited_at,stage_outcome,dropoff_flag,dropoff_reason
review-clean4-messy-EVT-0000199,review-clean4-messy-APP-000044,Technical Interview,09/02T10:00:00/2026,2026-09-05T10:00:00,Passed,False,
review-clean4-messy-EVT-0000200,review-clean4-messy-APP-000044,Final Interview,2026-09-06T01:00:00,2026-09-11T01:00:00,Passed,False,
review-clean4-messy-EVT-0000201,review-clean4-messy-APP-000044,Offer,2026-09-12T20:00:00,2026-09-13T20:00:00,Passed,False,
review-clean4-messy-EVT-0000202,review-clean4-messy-APP-000045,Applied,2026-06-09T00:00:00,,Passed,False,
review-clean4-messy-EVT-0000203,review-clean4-messy-APP-000045,Screening,2026-06-14T03:00:00,06/18T03:00:00/2026,Passed,False,
review-clean4-messy-EVT-0000204,review-clean4-messy-APP-000045, Recruiter Screen ,06/18T22:00:00/2026,06/21T22:00:00/2026,Failed,True,No Response
review-clean4-messy-EVT-0000205,review-clean4-messy-APP-000046,Applied,2026-07-02T00:00:00,2026-07-08T00:00:00,Passed,False,
review-clean4-messy-EVT-0000206,review-clean4-messy-APP-000046,screening,07/08T15:00:00/2026,2026-07-09T15:00:00,Passed,False,
review-clean4-messy-EVT-0000207,review-clean4-messy-APP-000047,Applied,05/29T00:00:00/2026,2026-06-03T00:00:00,Passed,False,
review-clean4-messy-EVT-0000208,review-clean4-messy-APP-000047,Screening,06/03T11:00:00/2026,2026-06-05T11:00:00,Failed,True,No Response
review-clean4-messy-EVT-0000209,review-clean4-messy-APP-000048,Applied,2026-07-30T00:00:00,,Passed,False,
review-clean4-messy-EVT-0000210,review-clean4-messy-APP-000048,Screening,2026-08-07T15:00:00,2026-08-13T15:00:00,Passed,False,
review-clean4-messy-EVT-0000211,review-clean4-messy-APP-000048,Recruiter Screen,08/15T13:00:00/2026,2026-08-16T13:00:00,Failed,True,No Response
review-clean4-messy-EVT-0000212,review-clean4-messy-APP-000049,Applied,2026-06-13T00:00:00,,Passed,False,
review-clean4-messy-EVT-0000213,review-clean4-messy-APP-000050,Applied,2026-06-04T00:00:00,06/06T00:00:00/2026,Passed,False,
review-clean4-messy-EVT-0000214,review-clean4-messy-APP-000050,Screening,2026-06-07T16:00:00,,Passed,False,
review-clean4-messy-EVT-0000215,review-clean4-messy-APP-000050,Recruiter Screen,2026-06-12T17:00:00,06/17T17:00:00/2026,Passed,False,
review-clean4-messy-EVT-0000216,review-clean4-messy-APP-000050,Hiring Manager Review,2026-06-18T00:00:00,2026-06-20T00:00:00,Passed,False,
review-clean4-messy-EVT-0000217,review-clean4-messy-APP-000050,Technical Interview,2026-06-22T00:00:00,2026-06-28T00:00:00,Passed,False,
review-clean4-messy-EVT-0000218,review-clean4-messy-APP-000050,Final Interview,2026-06-28T12:00:00,2026-06-29T12:00:00,Failed,True,Tech Mismatch
review-clean4-messy-EVT-0000219,review-clean4-messy-APP-000051,Applied,07/26T00:00:00/2026,07/29T00:00:00/2026,Failed,True,No Response
review-clean4-messy-EVT-0000220,review-clean4-messy-APP-000052,Applied,07/13T00:00:00/2026,,Passed,False,
review-clean4-messy-EVT-0000221,review-clean4-messy-APP-000052,Screening,2026-07-19T16:00:00,2026-07-23T16:00:00,Passed,False,
review-clean4-messy-EVT-0000222,review-clean4-messy-APP-000053, Applied ,08/11T00:00:00/2026,2026-08-14T00:00:00,Passed,False,
review-clean4-messy-EVT-0000223,review-clean4-messy-APP-000053,Screening,08/15T21:00:00/2026,2026-08-16T21:00:00,Passed,False,
review-clean4-messy-EVT-0000224,review-clean4-messy-APP-000054,Applied,08/04T00:00:00/2026,08/07T00:00:00/2026,Passed,False,
review-clean4-messy-EVT-0000225,review-clean4-messy-APP-000054,Screening,08/08T09:00:00/2026,,Passed,False,
review-clean4-messy-EVT-0000226,review-clean4-messy-APP-000054,Recruiter Screen,2026-08-16T23:00:00,2026-08-21T23:00:00,Passed,False,
review-clean4-messy-EVT-0000227,review-clean4-messy-APP-000054,Hiring Manager Review,2026-08-23T13:00:00,08/27T13:00:00/2026,Passed,False,
review-clean4-messy-EVT-0000228,review-clean4-messy-APP-000055,Applied,2026-06-26T00:00:00,06/30T00:00:00/2026,Passed,False,
review-clean4-messy-EVT-0000229,review-clean4-messy-APP-000055,screening,07/01T18:00:00/2026,2026-07-06T18:00:00,Passed,False,
review-clean4-messy-EVT-0000230,review-clean4-messy-APP-000055,Recruiter Screen,07/08T05:00:00/2026,2026-07-13T05:00:00,Passed,False,
review-clean4-messy-EVT-0000231,review-clean4-messy-APP-000055,Hiring Manager Review,2026-07-13T19:00:00,,Passed,False,
review-clean4-messy-EVT-0000232,review-clean4-messy-APP-000055,technical interview,2026-07-18T16:00:00,2026-07-21T16:00:00,Failed,True,No Response
review-clean4-messy-EVT-0000233,review-clean4-messy-APP-000056,Applied,2026-05-21T00:00:00,2026-05-24T00:00:00,Passed,False,
review-clean4-messy-EVT-0000234,review-clean4-messy-APP-000056,Screening,2026-05-24T12:00:00,2026-05-26T12:00:00,Passed,False,
review-clean4-messy-EVT-0000235,review-clean4-messy-APP-000056,Recruiter Screen,2026-05-27T15:00:00,,Passed,False,
review-clean4-messy-EVT-0000236,review-clean4-messy-APP-000056,Hiring Manager Review,2026-06-04T04:00:00,2026-06-11T04:00:00,Passed,False,
review-clean4-messy-EVT-0000237,review-clean4-messy-APP-000056,technical interview,06/11T14:00:00/2026,2026-06-14T14:00:00,Passed,False,
review-clean4-messy-EVT-0000238,review-clean4-messy-APP-000057,Applied,2026-07-06T00:00:00,,Passed,False,
review-clean4-messy-EVT-0000239,review-clean4-messy-APP-000057, Screening ,2026-07-08T01:00:00,2026-07-11T01:00:00,Passed,False,
review-clean4-messy-EVT-0000240,review-clean4-messy-APP-000057, Recruiter Screen ,07/12T00:00:00/2026,2026-07-18T00:00:00,Passed,False,
review-clean4-messy-EVT-0000241,review-clean4-messy-APP-000057,Hiring Manager Review,2026-07-18T04:00:00,2026-07-25T04:00:00,Passed,False,
review-clean4-messy-EVT-0000242,review-clean4-messy-APP-000057,Technical Interview,2026-07-27T01:00:00,2026-07-29T01:00:00,Failed,True,Withdrew
review-clean4-messy-EVT-0000243,review-clean4-messy-APP-000058,Applied,2026-06-05T00:00:00,,Passed,False,
review-clean4-messy-EVT-0000244,review-clean4-messy-APP-000058,Screening,06/08T17:00:00/2026,2026-06-15T17:00:00,Passed,False,
review-clean4-messy-EVT-0000245,review-clean4-messy-APP-000058,Recruiter Screen,2026-06-16T12:00:00,2026-06-22T12:00:00,Passed,False,
review-clean4-messy-EVT-0000246,review-clean4-messy-APP-000058,Hiring Manager Review,2026-06-22T19:00:00,06/29T19:00:00/2026,Passed,False,
review-clean4-messy-EVT-0000247,review-clean4-messy-APP-000058,Technical Interview,2026-06-29T22:00:00,2026-07-01T22:00:00,Failed,True,Salary
review-clean4-messy-EVT-0000248,review-clean4-messy-APP-000059,Applied,2026-06-23T00:00:00,2026-06-29T00:00:00,Passed,False,
review-clean4-messy-EVT-0000249,review-clean4-messy-APP-000059,Screening,2026-06-29T16:00:00,2026-07-01T16:00:00,Passed,False,
review-clean4-messy-EVT-0000250,review-clean4-messy-APP-000059,Recruiter Screen,2026-07-03T07:00:00,2026-07-06T07:00:00,Passed,False,
review-clean4-messy-EVT-0000251,review-clean4-messy-APP-000059,Hiring Manager Review,2026-07-07T12:00:00,2026-07-14T12:00:00,Passed,False,
review-clean4-messy-EVT-0000252,review-clean4-messy-APP-000059,Technical Interview,07/14T23:00:00/2026,2026-07-19T23:00:00,Passed,False,
review-clean4-messy-EVT-0000253,review-clean4-messy-APP-000059,Final Interview,2026-07-21T04:00:00,2026-07-27T04:00:00,Passed,False,
review-clean4-messy-EVT-0000254,review-clean4-messy-APP-000059,Offer,2026-07-27T18:00:00,2026-07-31T18:00:00,Passed,False,
review-clean4-messy-EVT-0000255,review-clean4-messy-APP-000059,Offer Accepted,07/31T22:00:00/2026,08/02T22:00:00/2026,Passed,False,
review-clean4-messy-EVT-0000256,review-clean4-messy-APP-000060,Applied,2026-05-30T00:00:00,06/05T00:00:00/2026,Passed,False,
review-clean4-messy-EVT-0000257,review-clean4-messy-APP-000060, Screening ,2026-06-05T06:00:00,2026-06-11T06:00:00,Passed,False,
review-clean4-messy-EVT-0000258,review-clean4-messy-APP-000060,recruiter screen,2026-06-11T12:00:00,,Passed,False,
review-clean4-messy-EVT-0000259,review-clean4-messy-APP-000060, Hiring Manager Review ,06/18T07:00:00/2026,,Passed,False,
review-clean4-messy-EVT-0000260,review-clean4-messy-APP-000060,Technical Interview,2026-06-23T13:00:00,2026-06-28T13:00:00,Passed,False,
review-clean4-messy-EVT-0000261,review-clean4-messy-APP-000060,final interview,2026-06-29T18:00:00,2026-07-06T18:00:00,Passed,False,
review-clean4-messy-EVT-0000262,review-clean4-messy-APP-000060,Offer,2026-07-07T01:00:00,2026-07-09T01:00:00,Passed,False,
review-clean4-messy-EVT-0000263,review-clean4-messy-APP-000061,Applied,2026-07-05T00:00:00,2026-07-09T00:00:00,Passed,False,
review-clean4-messy-EVT-0000264,review-clean4-messy-APP-000062,Applied,2026-07-13T00:00:00,2026-07-18T00:00:00,Passed,False,
review-clean4-messy-EVT-0000265,review-clean4-messy-APP-000062,Screening,2026-07-18T20:00:00,2026-07-22T20:00:00,Passed,False,
review-clean4-messy-EVT-0000266,review-clean4-messy-APP-000062,Recruiter Screen,07/24T02:00:00/2026,,Passed,False,
review-clean4-messy-EVT-0000267,review-clean4-messy-APP-000062,hiring manager review,2026-07-28T09:00:00,,Failed,True,Tech Mismatch
review-clean4-messy-EVT-0000268,review-clean4-messy-APP-000063,Applied,07/26T00:00:00/2026,2026-08-01T00:00:00,Passed,False,
review-clean4-messy-EVT-0000269,review-clean4-messy-APP-000063,Screening,08/01T01:00:00/2026,2026-08-03T01:00:00,Passed,False,
review-clean4-messy-EVT-0000270,review-clean4-messy-APP-000063,Recruiter Screen,08/03T05:00:00/2026,08/04T05:00:00/2026,Passed,False,
review-clean4-messy-EVT-0000271,review-clean4-messy-APP-000064,Applied,2026-06-28T00:00:00,2026-06-30T00:00:00,Passed,False,
review-clean4-messy-EVT-0000272,review-clean4-messy-APP-000064,Screening,07/01T20:00:00/2026,2026-07-04T20:00:00,Failed,True,Tech Mismatch
review-clean4-messy-EVT-0000273,review-clean4-messy-APP-000065,Applied,2026-07-27T00:00:00,2026-08-02T00:00:00,Passed,False,
review-clean4-messy-EVT-0000274,review-clean4-messy-APP-000065,Screening,2026-08-02T02:00:00,2026-08-06T02:00:00,Passed,False,
review-clean4-messy-EVT-0000275,review-clean4-messy-APP-000065,Recruiter Screen,2026-08-06T03:00:00,08/08T03:00:00/2026,Passed,False,
review-clean4-messy-EVT-0000276,review-clean4-messy-APP-000065,Hiring Manager Review,2026-08-08T09:00:00,2026-08-15T09:00:00,Passed,False,
review-clean4-messy-EVT-0000277,review-clean4-messy-APP-000065, Technical Interview ,2026-08-16T01:00:00,2026-08-23T01:00:00,Passed,False,
review-clean4-messy-EVT-0000278,review-clean4-messy-APP-000065, Final Interview ,08/24T14:00:00/2026,2026-08-27T14:00:00,Passed,False,
review-clean4-messy-EVT-0000279,review-clean4-messy-APP-000066,Applied,2026-06-10T00:00:00,2026-06-17T00:00:00,Passed,False,
review-clean4-messy-EVT-0000280,review-clean4-messy-APP-000066,Screening,2026-06-17T05:00:00,2026-06-23T05:00:00,Passed,False,
review-clean4-messy-EVT-0000281,review-clean4-messy-APP-000066,Recruiter Screen,2026-06-23T15:00:00,2026-06-28T15:00:00,Passed,False,
review-clean4-messy-EVT-0000282,review-clean4-messy-APP-000066,Hiring Manager Review,2026-06-29T23:00:00,2026-07-02T23:00:00,Passed,False,
review-clean4-messy-EVT-0000283,review-clean4-messy-APP-000066,Technical Interview,2026-07-03T17:00:00,2026-07-07T17:00:00,Passed,False,
review-clean4-messy-EVT-0000284,review-clean4-messy-APP-000067,Applied,2026-08-17T00:00:00,2026-08-21T00:00:00,Passed,False,
review-clean4-messy-EVT-0000285,review-clean4-messy-APP-000067,Screening,08/21T21:00:00/2026,,Passed,False,
review-clean4-messy-EVT-0000286,review-clean4-messy-APP-000067,Recruiter Screen,08/27T02:00:00/2026,2026-08-30T02:00:00,Failed,True,Withdrew
review-clean4-messy-EVT-0000287,review-clean4-messy-APP-000068,Applied,07/05T00:00:00/2026,2026-07-07T00:00:00,Passed,False,
review-clean4-messy-EVT-0000288,review-clean4-messy-APP-000068,Screening,07/08T00:00:00/2026,2026-07-15T00:00:00,Passed,False,
review-clean4-messy-EVT-0000289,review-clean4-messy-APP-000068,Recruiter Screen,2026-07-16T17:00:00,2026-07-22T17:00:00,Passed,False,
review-clean4-messy-EVT-0000290,review-clean4-messy-APP-000068,hiring manager review,2026-07-24T17:00:00,2026-07-25T17:00:00,Withdrew,True,No Response
review-clean4-messy-EVT-0000291,review-clean4-messy-APP-000069,Applied,2026-07-24T00:00:00,2026-07-29T00:00:00,Passed,False,
review-clean4-messy-EVT-0000292,review-clean4-messy-APP-000069,Screening,2026-07-29T20:00:00,2026-08-03T20:00:00,Passed,False,
review-clean4-messy-EVT-0000293,review-clean4-messy-APP-000069,Recruiter Screen,08/03T23:00:00/2026,2026-08-10T23:00:00,Passed,False,
review-clean4-messy-EVT-0000294,review-clean4-messy-APP-000069,Hiring Manager Review,2026-08-12T13:00:00,2026-08-17T13:00:00,Passed,False,
review-clean4-messy-EVT-0000295,review-clean4-messy-APP-000070,Applied,2026-06-26T00:00:00,07/03T00:00:00/2026,Passed,False,
review-clean4-messy-EVT-0000296,review-clean4-messy-APP-000070, Screening ,2026-07-03T08:00:00,,Passed,False,
review-clean4-messy-EVT-0000297,review-clean4-messy-APP-000070,Recruiter Screen,2026-07-09T20:00:00,07/16T20:00:00/2026,Passed,False,
review-clean4-messy-EVT-0000298,review-clean4-messy-APP-000070,Hiring Manager Review,2026-07-18T16:00:00,2026-07-24T16:00:00,Passed,False,
review-clean4-messy-EVT-0000299,review-clean4-messy-APP-000070,Technical Interview,2026-07-24T17:00:00,2026-07-25T17:00:00,Withdrew,True,Salary
review-clean4-messy-EVT-0000300,review-clean4-messy-APP-000071,Applied,2026-08-09T00:00:00,2026-08-16T00:00:00,Passed,False,
review-clean4-messy-EVT-0000301,review-clean4-messy-APP-000071,Screening,08/17T01:00:00/2026,,Passed,False,
review-clean4-messy-EVT-0000302,review-clean4-messy-APP-000071,Recruiter Screen,08/22T05:00:00/2026,,Passed,False,
review-clean4-messy-EVT-0000303,review-clean4-messy-APP-000071,Hiring Manager Review,2026-08-25T18:00:00,2026-08-30T18:00:00,Passed,False,
review-clean4-messy-EVT-0000304,review-clean4-messy-APP-000071,technical interview,09/01T05:00:00/2026,2026-09-08T05:00:00,Passed,False,
review-clean4-messy-EVT-0000305,review-clean4-messy-APP-000071,Final Interview,09/09T19:00:00/2026,2026-09-10T19:00:00,Passed,False,
review-clean4-messy-EVT-0000306,review-clean4-messy-APP-000072,Applied,2026-07-04T00:00:00,2026-07-09T00:00:00,Passed,False,
review-clean4-messy-EVT-0000307,review-clean4-messy-APP-000072,Screening,2026-07-10T20:00:00,2026-07-16T20:00:00,Passed,False,
review-clean4-messy-EVT-0000308,review-clean4-messy-APP-000072,Recruiter Screen,2026-07-18T10:00:00,2026-07-23T10:00:00,Passed,False,
review-clean4-messy-EVT-0000309,review-clean4-messy-APP-000073,Applied,2026-07-28T00:00:00,2026-08-04T00:00:00,Passed,False,
review-clean4-messy-EVT-0000310,review-clean4-messy-APP-000073,Screening,2026-08-05T22:00:00,08/10T22:00:00/2026,Passed,False,
review-clean4-messy-EVT-0000311,review-clean4-messy-APP-000073,Recruiter Screen,2026-08-12T03:00:00,2026-08-19T03:00:00,Passed,False,
review-clean4-messy-EVT-0000312,review-clean4-messy-APP-000073,Hiring Manager Review,08/19T05:00:00/2026,2026-08-26T05:00:00,Passed,False,
review-clean4-messy-EVT-0000313,review-clean4-messy-APP-000073,Technical Interview,2026-08-27T14:00:00,2026-09-03T14:00:00,Passed,False,
review-clean4-messy-EVT-0000314,review-clean4-messy-APP-000073,Final Interview,2026-09-04T18:00:00,2026-09-06T18:00:00,Failed,True,Withdrew
review-clean4-messy-EVT-0000315,review-clean4-messy-APP-000074,Applied,2026-06-13T00:00:00,2026-06-17T00:00:00,Passed,False,
review-clean4-messy-EVT-0000316,review-clean4-messy-APP-000074,Screening,2026-06-18T11:00:00,2026-06-25T11:00:00,Passed,False,
review-clean4-messy-EVT-0000317,review-clean4-messy-APP-000074, Recruiter Screen ,2026-06-26T15:00:00,2026-06-30T15:00:00,Passed,False,
review-clean4-messy-EVT-0000318,review-clean4-messy-APP-000074,Hiring Manager Review,2026-07-02T06:00:00,2026-07-07T06:00:00,Passed,False,
review-clean4-messy-EVT-0000319,review-clean4-messy-APP-000074,Technical Interview,2026-07-08T11:00:00,07/15T11:00:00/2026,Passed,False,
review-clean4-messy-EVT-0000320,review-clean4-messy-APP-000074,Final Interview,2026-07-16T08:00:00,2026-07-22T08:00:00,Passed,False,
review-clean4-messy-EVT-0000321,review-clean4-messy-APP-000074,Offer,07/23T14:00:00/2026,2026-07-25T14:00:00,Failed,True,Salary
review-clean4-messy-EVT-0000322,review-clean4-messy-APP-000075,Applied,08/03T00:00:00/2026,,Passed,False,
review-clean4-messy-EVT-0000323,review-clean4-messy-APP-000075,Screening,08/11T09:00:00/2026,2026-08-13T09:00:00,Passed,False,
review-clean4-messy-EVT-0000324,review-clean4-messy-APP-000075, Recruiter Screen ,08/13T12:00:00/2026,2026-08-18T12:00:00,Passed,False,
review-clean4-messy-EVT-0000325,review-clean4-messy-APP-000075,Hiring Manager Review,08/19T09:00:00/2026,2026-08-21T09:00:00,Passed,False,
review-clean4-messy-EVT-0000326,review-clean4-messy-APP-000075,Technical Interview,08/23T08:00:00/2026,,Withdrew,True,Salary
review-clean4-messy-EVT-0000327,review-clean4-messy-APP-000076,Applied,2026-05-30T00:00:00,2026-06-02T00:00:00,Passed,False,
review-clean4-messy-EVT-0000328,review-clean4-messy-APP-000076,Screening,2026-06-03T07:00:00,2026-06-06T07:00:00,Passed,False,
review-clean4-messy-EVT-0000329,review-clean4-messy-APP-000076,Recruiter Screen,06/06T22:00:00/2026,2026-06-12T22:00:00,Passed,False,
review-clean4-messy-EVT-0000330,review-clean4-messy-APP-000076,Hiring Manager Review,2026-06-13T14:00:00,2026-06-17T14:00:00,Passed,False,
review-clean4-messy-EVT-0000331,review-clean4-messy-APP-000076,Technical Interview,06/18T20:00:00/2026,06/21T20:00:00/2026,Failed,True,Tech Mismatch
review-clean4-messy-EVT-0000332,review-clean4-messy-APP-000077,Applied,06/27T00:00:00/2026,07/02T00:00:00/2026,Passed,False,
review-clean4-messy-EVT-0000333,review-clean4-messy-APP-000077, Screening ,07/03T08:00:00/2026,2026-07-09T08:00:00,Passed,False,
review-clean4-messy-EVT-0000334,review-clean4-messy-APP-000077,Recruiter Screen,07/10T17:00:00/2026,,Passed,False,
review-clean4-messy-EVT-0000335,review-clean4-messy-APP-000077,Hiring Manager Review,07/16T15:00:00/2026,2026-07-21T15:00:00,Passed,False,
review-clean4-messy-EVT-0000336,review-clean4-messy-APP-000077,Technical Interview,07/21T19:00:00/2026,2026-07-26T19:00:00,Passed,False,
review-clean4-messy-EVT-0000337,review-clean4-messy-APP-000078, Applied ,2026-06-02T00:00:00,06/07T00:00:00/2026,Passed,False,
review-clean4-messy-EVT-0000338,review-clean4-messy-APP-000078,Screening,2026-06-07T01:00:00,2026-06-14T01:00:00,Passed,False,
review-clean4-messy-EVT-0000339,review-clean4-messy-APP-000078, Recruiter Screen ,2026-06-16T01:00:00,2026-06-17T01:00:00,Failed,True,Tech Mismatch
review-clean4-messy-EVT-0000340,review-clean4-messy-APP-000079,Applied,2026-06-20T00:00:00,2026-06-23T00:00:00,Passed,False,
review-clean4-messy-EVT-0000341,review-clean4-messy-APP-000079,Screening,2026-06-23T09:00:00,2026-06-25T09:00:00,Passed,False,
review-clean4-messy-EVT-0000342,review-clean4-messy-APP-000079,Recruiter Screen,06/26T01:00:00/2026,2026-06-29T01:00:00,Passed,False,
review-clean4-messy-EVT-0000343,review-clean4-messy-APP-000079,Hiring Manager Review,2026-06-29T02:00:00,2026-07-06T02:00:00,Passed,False,
review-clean4-messy-EVT-0000344,review-clean4-messy-APP-000079,Technical Interview,2026-07-07T00:00:00,2026-07-13T00:00:00,Passed,False,
review-clean4-messy-EVT-0000345,review-clean4-messy-APP-000079,Final Interview,07/14T05:00:00/2026,2026-07-21T05:00:00,Passed,False,
review-clean4-messy-EVT-0000346,review-clean4-messy-APP-000079,Offer,2026-07-22T17:00:00,2026-07-28T17:00:00,Passed,False,
review-clean4-messy-EVT-0000347,review-clean4-messy-APP-000079,Offer Accepted,2026-07-29T04:00:00,2026-08-05T04:00:00,Passed,False,
review-clean4-messy-EVT-0000348,review-clean4-messy-APP-000079, Joined ,2026-08-06T13:00:00,2026-08-07T13:00:00,Passed,False,
