stage_event_id,application_id,stage_name,entered_at,exited_at,stage_outcome,dropoff_flag,dropoff_reason
EVT-000264,APP-0059,Offer Accepted,2026-08-03T21:00:00,2026-08-09T21:00:00,Passed,False,
EVT-000265,APP-0059,Joined,2026-08-10T03:00:00,2026-08-14T03:00:00,Passed,False,
EVT-000266,APP-0060,Applied,2026-05-30T00:00:00,2026-06-04T00:00:00,Passed,False,
EVT-000267,APP-0060,Screening,2026-06-05T05:00:00,2026-06-12T05:00:00,Passed,False,
EVT-000268,APP-0060,Recruiter Screen,2026-06-12T12:00:00,2026-06-14T12:00:00,Passed,False,
EVT-000269,APP-0060,Hiring Manager Review,2026-06-14T13:00:00,2026-06-17T13:00:00,Passed,False,
EVT-000270,APP-0060,Technical Interview,2026-06-18T08:00:00,2026-06-20T08:00:00,Passed,False,
EVT-000271,APP-0060,Final Interview,2026-06-20T20:00:00,2026-06-22T20:00:00,Passed,False,
EVT-000272,APP-0060,Offer,2026-06-24T04:00:00,2026-06-26T04:00:00,Withdrew,True,Tech Mismatch
EVT-000273,APP-0061,Applied,2026-07-05T00:00:00,2026-07-10T00:00:00,Passed,False,
EVT-000274,APP-0061,Screening,2026-07-10T17:00:00,2026-07-12T17:00:00,Passed,False,
EVT-000275,APP-0061,Recruiter Screen,2026-07-14T00:00:00,2026-07-15T00:00:00,Failed,True,Withdrew
EVT-000276,APP-0062,Applied,2026-07-13T00:00:00,2026-07-15T00:00:00,Passed,False,
EVT-000277,APP-0062,Screening,2026-07-15T04:00:00,2026-07-17T04:00:00,Passed,False,
EVT-000278,APP-0062,Recruiter Screen,2026-07-17T05:00:00,2026-07-19T05:00:00,Passed,False,
EVT-000279,APP-0062,Hiring Manager Review,2026-07-19T20:00:00,2026-07-21T20:00:00,Passed,False,
EVT-000280,APP-0063,Applied,2026-07-26T00:00:00,2026-08-01T00:00:00,Passed,False,
EVT-000281,APP-0063,Screening,2026-08-02T14:00:00,2026-08-03T14:00:00,Passed,False,
EVT-000282,APP-0064,Applied,2026-06-28T00:00:00,2026-07-01T00:00:00,Passed,False,
EVT-000283,APP-0064,Screening,2026-07-02T18:00:00,2026-07-03T18:00:00,Passed,False,
EVT-000284,APP-0065,Applied,2026-07-27T00:00:00,2026-08-02T00:00:00,Passed,False,
EVT-000285,APP-0065,Screening,2026-08-03T23:00:00,2026-08-05T23:00:00,Passed,False,
EVT-000286,APP-0065,Recruiter Screen,2026-08-07T13:00:00,2026-08-10T13:00:00,Passed,False,
EVT-000287,APP-0065,Hiring Manager Review,2026-08-11T19:00:00,2026-08-16T19:00:00,Passed,False,
EVT-000288,APP-0065,Technical Interview,2026-08-17T05:00:00,2026-08-19T05:00:00,Passed,False,
EVT-000289,APP-0066,Applied,2026-06-10T00:00:00,2026-06-15T00:00:00,Passed,False,
EVT-000290,APP-0066,Screening,2026-06-15T19:00:00,2026-06-19T19:00:00,Passed,False,
EVT-000291,APP-0066,Recruiter Screen,2026-06-20T20:00:00,2026-06-22T20:00:00,Passed,False,
EVT-000292,APP-0066,Hiring Manager Review,2026-06-24T06:00:00,2026-06-27T06:00:00,Failed,True,Withdrew
EVT-000293,APP-0067,Applied,2026-08-17T00:00:00,2026-08-19T00:00:00,Passed,False,
EVT-000294,APP-0067,Screening,2026-08-20T00:00:00,2026-08-27T00:00:00,Passed,False,
EVT-000295,APP-0067,Recruiter Screen,2026-08-28T17:00:00,2026-09-03T17:00:00,Passed,False,
EVT-000296,APP-0067,Hiring Manager Review,2026-09-05T17:00:00,2026-09-06T17:00:00,Failed,True,No Response
EVT-000297,APP-0068,Applied,2026-07-05T00:00:00,2026-07-10T00:00:00,Passed,False,
EVT-000298,APP-0068,Screening,2026-07-10T20:00:00,2026-07-15T20:00:00,Passed,False,
EVT-000299,APP-0068,Recruiter Screen,2026-07-15T23:00:00,2026-07-22T23:00:00,Passed,False,
EVT-000300,APP-0068,Hiring Manager Review,2026-07-24T13:00:00,2026-07-26T13:00:00,Passed,False,
EVT-000301,APP-0068,Technical Interview,2026-07-27T08:00:00,2026-07-28T08:00:00,Passed,False,
EVT-000302,APP-0069,Applied,2026-07-24T00:00:00,2026-07-31T00:00:00,Passed,False,
EVT-000303,APP-0069,Screening,2026-08-01T15:00:00,2026-08-04T15:00:00,Failed,True,Salary
EVT-000304,APP-0070,Applied,2026-06-26T00:00:00,2026-06-29T00:00:00,Passed,False,
EVT-000305,APP-0070,Screening,2026-07-01T00:00:00,2026-07-06T00:00:00,Passed,False,
EVT-000306,APP-0070,Recruiter Screen,2026-07-06T23:00:00,2026-07-11T23:00:00,Passed,False,
EVT-000307,APP-0070,Hiring Manager Review,2026-07-12T07:00:00,2026-07-18T07:00:00,Passed,False,
EVT-000308,APP-0070,Technical Interview,2026-07-19T14:00:00,2026-07-25T14:00:00,Passed,False,
EVT-000309,APP-0070,Final Interview,2026-07-27T07:00:00,2026-08-02T07:00:00,Passed,False,
EVT-000310,APP-0070,Offer,2026-08-03T08:00:00,2026-08-09T08:00:00,Passed,False,
EVT-000311,APP-0070,Offer Accepted,2026-08-09T13:00:00,2026-08-13T13:00:00,Passed,False,
EVT-000312,APP-0071,Applied,2026-08-09T00:00:00,2026-08-15T00:00:00,Passed,False,
EVT-000313,APP-0071,Screening,2026-08-15T08:00:00,2026-08-20T08:00:00,Passed,False,
EVT-000314,APP-0071,Recruiter Screen,2026-08-22T07:00:00,2026-08-28T07:00:00,Passed,False,
EVT-000315,APP-0071,Hiring Manager Review,2026-08-29T20:00:00,2026-09-01T20:00:00,Passed,False,
EVT-000316,APP-0071,Technical Interview,2026-09-03T19:00:00,2026-09-05T19:00:00,Failed,True,No Response
EVT-000317,APP-0072,Applied,2026-07-04T00:00:00,2026-07-07T00:00:00,Failed,True,No Response
EVT-000318,APP-0073,Applied,2026-07-28T00:00:00,2026-08-01T00:00:00,Passed,False,
EVT-000319,APP-0073,Screening,2026-08-02T06:00:00,2026-08-06T06:00:00,Passed,False,
EVT-000320,APP-0073,Recruiter Screen,2026-08-07T17:00:00,2026-08-14T17:00:00,Passed,False,
EVT-000321,APP-0073,Hiring Manager Review,2026-08-15T21:00:00,2026-08-19T21:00:00,Passed,False,
EVT-000322,APP-0073,Technical Interview,2026-08-21T12:00:00,2026-08-26T12:00:00,Passed,False,
EVT-000323,APP-0073,Final Interview,2026-08-27T17:00:00,2026-08-29T17:00:00,Failed,True,No Response
EVT-000324,APP-0074,Applied,2026-06-13T00:00:00,2026-06-16T00:00:00,Passed,False,
EVT-000325,APP-0074,Screening,2026-06-17T21:00:00,2026-06-24T21:00:00,Passed,False,
EVT-000326,APP-0074,Recruiter Screen,2026-06-26T14:00:00,2026-07-02T14:00:00,Passed,False,
EVT-000327,APP-0074,Hiring Manager Review,2026-07-02T16:00:00,2026-07-06T16:00:00,Passed,False,
EVT-000328,APP-0075,Applied,2026-08-03T00:00:00,2026-08-06T00:00:00,Failed,True,Salary
EVT-000329,APP-0076,Applied,2026-05-30T00:00:00,2026-06-02T00:00:00,Passed,False,
EVT-000330,APP-0076,Screening,2026-06-03T07:00:00,2026-06-06T07:00:00,Passed,False,
EVT-000331,APP-0076,Recruiter Screen,2026-06-06T22:00:00,2026-06-12T22:00:00,Passed,False,
EVT-000332,APP-0076,Hiring Manager Review,2026-06-13T14:00:00,2026-06-17T14:00:00,Passed,False,
EVT-000333,APP-0076,Technical Interview,2026-06-18T20:00:00,2026-06-21T20:00:00,Failed,True,Tech Mismatch
EVT-000334,APP-0077,Applied,2026-06-27T00:00:00,2026-07-02T00:00:00,Passed,False,
EVT-000335,APP-0077,Screening,2026-07-03T08:00:00,2026-07-09T08:00:00,Passed,False,
EVT-000336,APP-0077,Recruiter Screen,2026-07-10T17:00:00,2026-07-15T17:00:00,Passed,False,
EVT-000337,APP-0077,Hiring Manager Review,2026-07-16T15:00:00,2026-07-21T15:00:00,Passed,False,
EVT-000338,APP-0077,Technical Interview,2026-07-21T19:00:00,2026-07-26T19:00:00,Passed,False,
EVT-000339,APP-0078,Applied,2026-06-02T00:00:00,2026-06-07T00:00:00,Passed,False,
EVT-000340,APP-0078,Screening,2026-06-07T01:00:00,2026-06-14T01:00:00,Passed,False,
EVT-000341,APP-0078,Recruiter Screen,2026-06-16T01:00:00,2026-06-17T01:00:00,Failed,True,Tech Mismatch
EVT-000342,APP-0079,Applied,2026-06-20T00:00:00,2026-06-23T00:00:00,Passed,False,
EVT-000343,APP-0079,Screening,2026-06-23T09:00:00,2026-06-25T09:00:00,Passed,False,
EVT-000344,APP-0079,Recruiter Screen,2026-06-26T01:00:00,2026-06-29T01:00:00,Passed,False,
EVT-000345,APP-0079,Hiring Manager Review,2026-06-29T02:00:00,2026-07-06T02:00:00,Passed,False,
EVT-000346,APP-0079,Technical Interview,2026-07-07T00:00:00,2026-07-13T00:00:00,Passed,False,
EVT-000347,APP-0079,Final Interview,2026-07-14T05:00:00,2026-07-21T05:00:00,Passed,False,
EVT-000348,APP-0079,Offer,2026-07-22T17:00:00,2026-07-28T17:00:00,Passed,False,
EVT-000349,APP-0079,Offer Accepted,2026-07-29T04:00:00,2026-08-05T04:00:00,Passed,False,
EVT-000350,APP-0079,Joined,2026-08-06T13:00:00,2026-08-07T13:00:00,Passed,False,
EVT-000351,APP-0080,Applied,2026-08-03T00:00:00,2026-08-10T00:00:00,Passed,False,
EVT-000352,APP-0080,Screening,2026-08-10T11:00:00,2026-08-16T11:00:00,Passed,False,
EVT-000353,APP-0080,Recruiter Screen,2026-08-18T06:00:00,2026-08-22T06:00:00,Passed,False,
EVT-000354,APP-0080,Hiring Manager Review,2026-08-23T04:00:00,2026-08-28T04:00:00,Passed,False,
EVT-000355,APP-0080,Technical Interview,2026-08-29T06:00:00,2026-09-04T06:00:00,Passed,False,
EVT-000356,APP-0080,Final Interview,2026-09-04T20:00:00,2026-09-06T20:00:00,Passed,False,
EVT-000357,APP-0080,Offer,2026-09-08T05:00:00,2026-09-14T05:00:00,Passed,False,
EVT-000358,APP-0080,Offer Accepted,2026-09-15T16:00:00,2026-09-16T16:00:00,Passed,False,
EVT-000359,APP-0081,Applied,2026-06-02T00:00:00,2026-06-08T00:00:00,Passed,False,
EVT-000360,APP-0081,Screening,2026-06-09T23:00:00,2026-06-11T23:00:00,Passed,False,
EVT-000361,APP-0081,Recruiter Screen,2026-06-13T20:00:00,2026-06-20T20:00:00,Passed,False,
EVT-000362,APP-0081,Hiring Manager Review,2026-06-22T11:00:00,2026-06-29T11:00:00,Passed,False,
EVT-000363,APP-0081,Technical Interview,2026-06-29T12:00:00,2026-07-01T12:00:00,Passed,False,
EVT-000364,APP-0082,Applied,2026-06-28T00:00:00,2026-06-30T00:00:00,Passed,False,
EVT-000365,APP-0082,Screening,2026-06-30T23:00:00,2026-07-07T23:00:00,Passed,False,
EVT-000366,APP-0082,Recruiter Screen,2026-07-08T18:00:00,2026-07-11T18:00:00,Passed,False,
EVT-000367,APP-0082,Hiring Manager Review,2026-07-12T14:00:00,2026-07-16T14:00:00,Passed,False,
EVT-000368,APP-0082,Technical Interview,2026-07-18T06:00:00,2026-07-22T06:00:00,Passed,False,
EVT-000369,APP-0083,Applied,2026-08-04T00:00:00,2026-08-09T00:00:00,Passed,False,
EVT-000370,APP-0083,Screening,2026-08-09T01:00:00,2026-08-16T01:00:00,Passed,False,
EVT-000371,APP-0083,Recruiter Screen,2026-08-17T12:00:00,2026-08-21T12:00:00,Passed,False,
EVT-000372,APP-0083,Hiring Manager Review,2026-08-22T23:00:00,2026-08-29T23:00:00,Passed,False,
EVT-000373,APP-0083,Technical Interview,2026-08-31T01:00:00,2026-09-05T01:00:00,Passed,False,
EVT-000374,APP-0083,Final Interview,2026-09-05T09:00:00,2026-09-07T09:00:00,Passed,False,
EVT-000375,APP-0083,Offer,2026-09-09T07:00:00,2026-09-11T07:00:00,Passed,False,
EVT-000376,APP-0084,Applied,2026-06-21T00:00:00,2026-06-28T00:00:00,Passed,False,
EVT-000377,APP-0084,Screening,2026-06-28T21:00:00,2026-07-04T21:00:00,Passed,False,
EVT-000378,APP-0084,Recruiter Screen,2026-07-05T22:00:00,2026-07-08T22:00:00,Passed,False,
EVT-000379,APP-0084,Hiring Manager Review,2026-07-09T15:00:00,2026-07-12T15:00:00,Passed,False,
EVT-000380,APP-0084,Technical Interview,2026-07-13T19:00:00,2026-07-14T19:00:00,Passed,False,
EVT-000381,APP-0085,Applied,2026-08-16T00:00:00,2026-08-21T00:00:00,Passed,False,
EVT-000382,APP-0085,Screening,2026-08-21T10:00:00,2026-08-28T10:00:00,Passed,False,
EVT-000383,APP-0085,Recruiter Screen,2026-08-30T07:00:00,2026-09-01T07:00:00,Failed,True,No Response
EVT-000384,APP-0086,Applied,2026-06-17T00:00:00,2026-06-23T00:00:00,Passed,False,
EVT-000385,APP-0086,Screening,2026-06-24T15:00:00,2026-06-29T15:00:00,Passed,False,
EVT-000386,APP-0086,Recruiter Screen,2026-06-30T02:00:00,2026-07-04T02:00:00,Passed,False,
EVT-000387,APP-0087,Applied,2026-08-08T00:00:00,2026-08-15T00:00:00,Passed,False,
EVT-000388,APP-0087,Screening,2026-08-15T16:00:00,2026-08-16T16:00:00,Passed,False,
EVT-000389,APP-0088,Applied,2026-07-25T00:00:00,2026-07-30T00:00:00,Passed,False,
EVT-000390,APP-0088,Screening,2026-07-31T04:00:00,2026-08-05T04:00:00,Passed,False,
EVT-000391,APP-0088,Recruiter Screen,2026-08-05T08:00:00,2026-08-07T08:00:00,Passed,False,
EVT-000392,APP-0088,Hiring Manager Review,2026-08-09T04:00:00,2026-08-15T04:00:00,Passed,False,
EVT-000393,APP-0088,Technical Interview,2026-08-15T09:00:00,2026-08-21T09:00:00,Passed,False,
EVT-000394,APP-0088,Final Interview,2026-08-22T15:00:00,2026-08-24T15:00:00,Passed,False,
EVT-000395,APP-0088,Offer,2026-08-25T21:00:00,2026-08-28T21:00:00,Passed,False,
EVT-000396,APP-0089,Applied,2026-07-30T00:00:00,2026-08-05T00:00:00,Passed,False,
EVT-000397,APP-0089,Screening,2026-08-06T15:00:00,2026-08-09T15:00:00,Passed,False,
EVT-000398,APP-0089,Recruiter Screen,2026-08-11T13:00:00,2026-08-13T13:00:00,Passed,False,
EVT-000399,APP-0089,Hiring Manager Review,2026-08-14T20:00:00,2026-08-16T20:00:00,Passed,False,
EVT-000400,APP-0089,Technical Interview,2026-08-18T06:00:00,2026-08-21T06:00:00,Withdrew,True,Tech Mismatch
EVT-000401,APP-0090,Applied,2026-08-13T00:00:00,2026-08-16T00:00:00,Passed,False,
EVT-000402,APP-0090,Screening,2026-08-16T07:00:00,2026-08-19T07:00:00,Withdrew,True,No Response
EVT-000403,APP-0091,Applied,2026-07-01T00:00:00,2026-07-04T00:00:00,Passed,False,
EVT-000404,APP-0091,Screening,2026-07-04T20:00:00,2026-07-09T20:00:00,Passed,False,
EVT-000405,APP-0091,Recruiter Screen,2026-07-10T03:00:00,2026-07-13T03:00:00,Withdrew,True,Tech Mismatch
EVT-000406,APP-0092,Applied,2026-07-17T00:00:00,2026-07-19T00:00:00,Passed,False,
EVT-000407,APP-0092,Screening,2026-07-20T07:00:00,2026-07-27T07:00:00,Passed,False,
EVT-000408,APP-0092,Recruiter Screen,2026-07-28T00:00:00,2026-07-30T00:00:00,Withdrew,True,No Response
EVT-000409,APP-0093,Applied,2026-06-28T00:00:00,2026-07-02T00:00:00,Passed,False,
EVT-000410,APP-0093,Screening,2026-07-02T06:00:00,2026-07-05T06:00:00,Passed,False,
EVT-000411,APP-0093,Recruiter Screen,2026-07-05T22:00:00,2026-07-08T22:00:00,Passed,False,
EVT-000412,APP-0093,Hiring Manager Review,2026-07-09T20:00:00,2026-07-10T20:00:00,Passed,False,
EVT-000413,APP-0094,Applied,2026-07-11T00:00:00,2026-07-15T00:00:00,Passed,False,
EVT-000414,APP-0094,Screening,2026-07-17T00:00:00,2026-07-23T00:00:00,Passed,False,
EVT-000415,APP-0094,Recruiter Screen,2026-07-23T06:00:00,2026-07-27T06:00:00,Passed,False,
EVT-000416,APP-0094,Hiring Manager Review,2026-07-29T00:00:00,2026-08-03T00:00:00,Passed,False,
EVT-000417,APP-0094,Technical Interview,2026-08-04T02:00:00,2026-08-07T02:00:00,Passed,False,
EVT-000418,APP-0094,Final Interview,2026-08-07T04:00:00,2026-08-09T04:00:00,Failed,True,Salary
EVT-000419,APP-0095,Applied,2026-05-27T00:00:00,2026-06-03T00:00:00,Passed,False,
EVT-000420,APP-0095,Screening,2026-06-03T20:00:00,2026-06-09T20:00:00,Passed,False,
EVT-000421,APP-0095,Recruiter Screen,2026-06-10T22:00:00,2026-06-14T22:00:00,Passed,False,
EVT-000422,APP-0095,Hiring Manager Review,2026-06-15T00:00:00,2026-06-18T00:00:00,Passed,False,
EVT-000423,APP-0096,Applied,2026-06-23T00:00:00,2026-06-26T00:00:00,Passed,False,
EVT-000424,APP-0096,Screening,2026-06-26T21:00:00,2026-07-03T21:00:00,Passed,False,
EVT-000425,APP-0096,Recruiter Screen,2026-07-03T22:00:00,2026-07-08T22:00:00,Passed,False,
EVT-000426,APP-0097,Applied,2026-07-07T00:00:00,2026-07-10T00:00:00,Passed,False,
EVT-000427,APP-0097,Screening,2026-07-11T02:00:00,2026-07-15T02:00:00,Passed,False,
EVT-000428,APP-0097,Recruiter Screen,2026-07-16T08:00:00,2026-07-18T08:00:00,Passed,False,
EVT-000429,APP-0097,Hiring Manager Review,2026-07-19T10:00:00,2026-07-22T10:00:00,Failed,True,No Response
EVT-000430,APP-0098,Applied,2026-07-25T00:00:00,2026-07-30T00:00:00,Passed,False,
EVT-000431,APP-0098,Screening,2026-07-31T08:00:00,2026-08-06T08:00:00,Passed,False,
EVT-000432,APP-0098,Recruiter Screen,2026-08-08T01:00:00,2026-08-10T01:00:00,Passed,False,
EVT-000433,APP-0098,Hiring Manager Review,2026-08-10T15:00:00,2026-08-14T15:00:00,Passed,False,
EVT-000434,APP-0098,Technical Interview,2026-08-14T20:00:00,2026-08-18T20:00:00,Passed,False,
EVT-000435,APP-0098,Final Interview,2026-08-19T18:00:00,2026-08-22T18:00:00,Passed,False,
EVT-000436,APP-0099,Applied,2026-07-31T00:00:00,2026-08-04T00:00:00,Passed,False,
EVT-000437,APP-0099,Screening,2026-08-05T14:00:00,2026-08-07T14:00:00,Passed,False,
EVT-000438,APP-0099,Recruiter Screen,2026-08-09T10:00:00,2026-08-13T10:00:00,Passed,False,
EVT-000439,APP-0099,Hiring Manager Review,2026-08-14T00:00:00,2026-08-18T00:00:00,Passed,False,
EVT-000440,APP-0099,Technical Interview,2026-08-18T02:00:00,2026-08-24T02:00:00,Passed,False,
EVT-000441,APP-0099,Final Interview,2026-08-24T04:00:00,2026-08-31T04:00:00,Passed,False,
EVT-000442,APP-0099,Offer,2026-08-31T21:00:00,2026-09-03T21:00:00,Passed,False,
EVT-000443,APP-0100,Applied,2026-07-16T00:00:00,2026-07-22T00:00:00,Passed,False,
EVT-000444,APP-0100,Screening,2026-07-22T18:00:00,2026-07-24T18:00:00,Passed,False,
EVT-000445,APP-0100,Recruiter Screen,2026-07-25T19:00:00,2026-07-28T19:00:00,Passed,False,
EVT-000446,APP-0100,Hiring Manager Review,2026-07-30T10:00:00,2026-08-02T10:00:00,Passed,False,
EVT-000447,APP-0100,Technical Interview,2026-08-04T01:00:00,2026-08-11T01:00:00,Passed,False,
EVT-000448,APP-0100,Final Interview,2026-08-11T18:00:00,2026-08-13T18:00:00,Failed,True,Withdrew
EVT-000449,APP-0101,Applied,2026-05-23T00:00:00,2026-05-26T00:00:00,Passed,False,
EVT-000450,APP-0101,Screening,2026-05-26T10:00:00,2026-05-31T10:00:00,Passed,False,
EVT-000451,APP-0101,Recruiter Screen,2026-05-31T16:00:00,2026-06-02T16:00:00,Passed,False,
EVT-000452,APP-0101,Hiring Manager Review,2026-06-02T19:00:00,2026-06-06T19:00:00,Passed,False,
EVT-000453,APP-0101,Technical Interview,2026-06-08T11:00:00,2026-06-15T11:00:00,Passed,False,
EVT-000454,APP-0101,Final Interview,2026-06-17T01:00:00,2026-06-19T01:00:00,Passed,False,
EVT-000455,APP-0102,Applied,2026-06-11T00:00:00,2026-06-15T00:00:00,Passed,False,
EVT-000456,APP-0102,Screening,2026-06-15T16:00:00,2026-06-21T16:00:00,Passed,False,
EVT-000457,APP-0102,Recruiter Screen,2026-06-22T09:00:00,2026-06-27T09:00:00,Passed,False,
EVT-000458,APP-0102,Hiring Manager Review,2026-06-29T07:00:00,2026-07-01T07:00:00,Passed,False,
EVT-000459,APP-0102,Technical Interview,2026-07-03T06:00:00,2026-07-09T06:00:00,Passed,False,
EVT-000460,APP-0102,Final Interview,2026-07-10T18:00:00,2026-07-12T18:00:00,Passed,False,
EVT-000461,APP-0103,Applied,2026-08-14T00:00:00,2026-08-19T00:00:00,Passed,False,
EVT-000462,APP-0104,Applied,2026-07-19T00:00:00,2026-07-22T00:00:00,Passed,False,
EVT-000463,APP-0104,Screening,2026-07-22T16:00:00,2026-07-28T16:00:00,Passed,False,
EVT-000464,APP-0104,Recruiter Screen,2026-07-30T12:00:00,2026-08-06T12:00:00,Passed,False,
EVT-000465,APP-0104,Hiring Manager Review,2026-08-06T22:00:00,2026-08-13T22:00:00,Passed,False,
EVT-000466,APP-0104,Technical Interview,2026-08-14T14:00:00,2026-08-19T14:00:00,Passed,False,
EVT-000467,APP-0104,Final Interview,2026-08-19T23:00:00,2026-08-23T23:00:00,Passed,False,
EVT-000468,APP-0104,Offer,2026-08-25T13:00:00,2026-08-28T13:00:00,Passed,False,
EVT-000469,APP-0104,Offer Accepted,2026-08-28T22:00:00,2026-09-03T22:00:00,Passed,False,
EVT-000470,APP-0104,Joined,2026-09-05T02:00:00,2026-09-06T02:00:00,Passed,False,
EVT-000471,APP-0105,Applied,2026-06-07T00:00:00,2026-06-13T00:00:00,Passed,False,
EVT-000472,APP-0105,Screening,2026-06-13T11:00:00,2026-06-20T11:00:00,Passed,False,
EVT-000473,APP-0105,Recruiter Screen,2026-06-21T06:00:00,2026-06-27T06:00:00,Passed,False,
EVT-000474,APP-0105,Hiring Manager Review,2026-06-29T06:00:00,2026-07-01T06:00:00,Passed,False,
EVT-000475,APP-0105,Technical Interview,2026-07-01T15:00:00,2026-07-07T15:00:00,Passed,False,
EVT-000476,APP-0105,Final Interview,2026-07-09T15:00:00,2026-07-12T15:00:00,Passed,False,
EVT-000477,APP-0105,Offer,2026-07-12T16:00:00,2026-07-14T16:00:00,Passed,False,
EVT-000478,APP-0105,Offer Accepted,2026-07-15T20:00:00,2026-07-17T20:00:00,Passed,False,
EVT-000479,APP-0106,Applied,2026-08-03T00:00:00,2026-08-06T00:00:00,Passed,False,
EVT-000480,APP-0106,Screening,2026-08-07T18:00:00,2026-08-09T18:00:00,Failed,True,Withdrew
EVT-000481,APP-0107,Applied,2026-06-12T00:00:00,2026-06-18T00:00:00,Passed,False,
EVT-000482,APP-0107,Screening,2026-06-18T06:00:00,2026-06-23T06:00:00,Passed,False,
EVT-000483,APP-0107,Recruiter Screen,2026-06-24T11:00:00,2026-06-29T11:00:00,Passed,False,
EVT-000484,APP-0107,Hiring Manager Review,2026-06-29T19:00:00,2026-07-02T19:00:00,Failed,True,No Response
EVT-000485,APP-0108,Applied,2026-06-25T00:00:00,2026-06-27T00:00:00,Passed,False,
EVT-000486,APP-0108,Screening,2026-06-27T07:00:00,2026-07-02T07:00:00,Passed,False,
EVT-000487,APP-0108,Recruiter Screen,2026-07-02T17:00:00,2026-07-08T17:00:00,Passed,False,
EVT-000488,APP-0108,Hiring Manager Review,2026-07-09T03:00:00,2026-07-12T03:00:00,Passed,False,
EVT-000489,APP-0109,Applied,2026-06-25T00:00:00,2026-07-02T00:00:00,Passed,False,
EVT-000490,APP-0109,Screening,2026-07-02T14:00:00,2026-07-03T14:00:00,Passed,False,
EVT-000491,APP-0110,Applied,2026-06-22T00:00:00,2026-06-27T00:00:00,Passed,False,
EVT-000492,APP-0110,Screening,2026-06-27T11:00:00,2026-07-04T11:00:00,Passed,False,
EVT-000493,APP-0110,Recruiter Screen,2026-07-05T22:00:00,2026-07-08T22:00:00,Withdrew,True,Salary
EVT-000494,APP-0111,Applied,2026-07-08T00:00:00,2026-07-12T00:00:00,Passed,False,
EVT-000495,APP-0111,Screening,2026-07-13T21:00:00,2026-07-20T21:00:00,Passed,False,
EVT-000496,APP-0111,Recruiter Screen,2026-07-20T23:00:00,2026-07-23T23:00:00,Failed,True,Tech Mismatch
EVT-000497,APP-0112,Applied,2026-08-08T00:00:00,2026-08-12T00:00:00,Passed,False,
EVT-000498,APP-0112,Screening,2026-08-13T05:00:00,2026-08-20T05:00:00,Passed,False,
EVT-000499,APP-0112,Recruiter Screen,2026-08-21T13:00:00,2026-08-25T13:00:00,Passed,False,
EVT-000500,APP-0113,Applied,2026-05-21T00:00:00,2026-05-28T00:00:00,Passed,False,
EVT-000501,APP-0113,Screening,2026-05-29T16:00:00,2026-05-30T16:00:00,Passed,False,
EVT-000502,APP-0114,Applied,2026-07-19T00:00:00,2026-07-23T00:00:00,Passed,False,
EVT-000503,APP-0114,Screening,2026-07-23T19:00:00,2026-07-28T19:00:00,Passed,False,
EVT-000504,APP-0114,Recruiter Screen,2026-07-30T07:00:00,2026-08-02T07:00:00,Passed,False,
EVT-000505,APP-0114,Hiring Manager Review,2026-08-02T14:00:00,2026-08-07T14:00:00,Passed,False,
EVT-000506,APP-0114,Technical Interview,2026-08-08T03:00:00,2026-08-13T03:00:00,Passed,False,
